Dissemination Identifier,Original Dissemination Identifier,Action type,Event type,Event timestamp,Amendment indicator,Asset Class,Product name,Cleared,Mandatory clearing indicator,Execution Timestamp,Effective Date,Expiration Date,Maturity date of the underlier,Non-standardized term indicator,Platform identifier,Prime brokerage transaction indicator,Block trade election indicator,Large notional off-facility swap election indicator,Notional amount-Leg 1,Notional amount-Leg 2,Notional currency-Leg 1,Notional currency-Leg 2,Notional quantity-Leg 1,Notional quantity-Leg 2,Total notional quantity-Leg 1,Total notional quantity-Leg 2,Quantity frequency multiplier-Leg 1,Quantity frequency multiplier-Leg 2,Quantity unit of measure-Leg 1,Quantity unit of measure-Leg 2,Quantity frequency-Leg 1,Quantity frequency-Leg 2,Notional amount in effect on associated effective date-Leg 1,Notional amount in effect on associated effective date-Leg 2,Effective date of the notional amount-Leg 1,Effective date of the notional amount-Leg 2,End date of the notional amount-Leg 1,End date of the notional amount-Leg 2,Call amount-Leg 1,Call amount-Leg 2,Call currency-Leg 1,Call currency-Leg 2,Put amount-Leg 1,Put amount-Leg 2,Put currency-Leg 1,Put currency-Leg 2,Exchange rate,Exchange rate basis,First exercise date,Fixed rate-Leg 1,Fixed rate-Leg 2,Option Premium Amount,Option Premium Currency,Price,Price unit of measure,Spread-Leg 1,Spread-Leg 2,Spread currency-Leg 1,Spread currency-Leg 2,Strike Price,Strike price currency/currency pair,Post-priced swap indicator,Price currency,Price notation,Spread notation-Leg 1,Spread notation-Leg 2,Strike price notation,Fixed rate day count convention-leg 1,Fixed rate day count convention-leg 2,Floating rate day count convention-leg 1,Floating rate day count convention-leg 2,Floating rate reset frequency period-leg 1,Floating rate reset frequency period-leg 2,Floating rate reset frequency period multiplier-leg 1,Floating rate reset frequency period multiplier-leg 2,Other payment amount,Fixed rate payment frequency period-Leg 1,Floating rate payment frequency period-Leg 1,Fixed rate payment frequency period-Leg 2,Floating rate payment frequency period-Leg 2,Fixed rate payment frequency period multiplier-Leg 1,Floating rate payment frequency period multiplier-Leg 1,Fixed rate payment frequency period multiplier-Leg 2,Floating rate payment frequency period multiplier-Leg 2,Other payment type,Other payment currency,Settlement currency-Leg 1,Settlement currency-Leg 2,Settlement location-Leg 1,Settlement location-Leg 2,Collateralisation category,Custom basket indicator,Index factor,Underlier ID-Leg 1,Underlier ID-Leg 2,Underlier ID source-Leg 1,Underlying Asset Name,Underlying asset subtype or underlying contract subtype-Leg 1,Underlying asset subtype or underlying contract subtype-Leg 2,Embedded Option type,Option Type,Option Style,Package indicator,Package transaction price,Package transaction price currency,Package transaction price notation,Package transaction spread,Package transaction spread currency,Package transaction spread notation,Physical delivery location-Leg 1,Delivery Type
540475415,540469867.0,MODI,TRAD,2023-02-03T21:21:09Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2021-12-17T21:00:06Z,2021-12-17,2023-11-09,,False,BILT,,,,"88,000",,USD,,,,"5,500",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,15.9878302,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
540483670,536851376.0,MODI,TRAD,2023-02-03T21:24:54Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2021-12-17T21:00:06Z,2021-12-17,2023-10-30,,False,BILT,,,,"490,000",,USD,,,,"31,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,16.056997326,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
540500254,538056980.0,MODI,TRAD,2023-02-03T21:31:32Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-23T20:24:35Z,2023-01-23,2024-11-25,,False,BILT,,,,"1,100",,USD,,,,375,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.9410878,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
540500288,539290307.0,MODI,TRAD,2023-02-03T21:31:34Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2021-12-02T20:59:44Z,2021-12-02,2026-05-28,,False,BILT,,,,"23,000",,USD,,,,"1,300",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,18.01099524098,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
540523074,539314787.0,MODI,TRAD,2023-02-03T21:39:25Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2021-12-03T20:59:31Z,2021-12-03,2024-01-03,,False,BILT,,,,"270,000",,USD,,,,"15,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,17.949019725,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
540538639,,NEWT,TRAD,2023-02-03T21:51:42Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-03T21:51:42Z,2023-02-03,9999-12-31,,False,BILT,,,,"4,000","4,000",USD,USD,,,"1,200","1,208",,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,3.3277851944269,ACCY,,,,,,,False,USD,1.0,,,,,,,A004,,DAIL,,1.0,,,,,MNTH,,,,1.0,,,USD,USD,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
540593735,,NEWT,TRAD,2023-02-03T22:07:45Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-03T22:07:45Z,2023-02-03,9999-12-31,,False,BILT,,,,"6,000","6,000",USD,USD,,,"1,900","1,877",,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,3.189789206094,ACCY,,,,,,,False,USD,1.0,,,,,,,A004,,DAIL,,1.0,,,,,MNTH,,,,1.0,,,USD,USD,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
541500565,536699116.0,MODI,TRAD,2023-02-06T17:19:26Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-18T16:35:47Z,2023-01-18,2024-11-27,,False,BILT,,,,135,,EUR,,,,35,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,3.85713388,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
541509422,541500565.0,MODI,TRAD,2023-02-06T17:22:35Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-18T16:35:47Z,2023-01-18,2024-11-27,,False,BILT,,,,5,,EUR,,,,5,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,3.862,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
541670482,540475415.0,MODI,TRAD,2023-02-06T21:22:47Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2021-12-17T21:00:06Z,2021-12-17,2023-11-09,,False,BILT,,,,"440,000",,USD,,,,"28,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,15.985593,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
541677959,540483670.0,MODI,TRAD,2023-02-06T21:26:26Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2021-12-17T21:00:06Z,2021-12-17,2023-10-30,,False,BILT,,,,"500,000",,USD,,,,"32,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,15.799675182,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
541678173,540500254.0,MODI,TRAD,2023-02-06T21:26:28Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-23T20:24:35Z,2023-01-23,2024-11-25,,False,BILT,,,,"5,600",,USD,,,,"1,900",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.9150394,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
541717750,,NEWT,TRAD,2023-02-06T21:49:54Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-06T21:49:54Z,2023-02-06,9999-12-31,,False,BILT,,,,5,5,USD,USD,,,5,1,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,5.0000148,ACCY,,,,,,,False,USD,1.0,,,,,,,A004,,DAIL,,1.0,,,,,MNTH,,,,1.0,,,USD,USD,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
541719727,,NEWT,TRAD,2023-02-06T21:52:02Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-06T21:52:02Z,2023-02-06,9999-12-31,,False,BILT,,,,"130,000","130,000",USD,USD,,,"33,000","33,094",,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,3.9927439004628,ACCY,,,,,,,False,USD,1.0,,,,,,,A004,,DAIL,,1.0,,,,,MNTH,,,,1.0,,,USD,USD,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
542929906,542851267.0,TERM,ETRM,2023-02-07T22:54:10Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-07T21:18:25Z,2023-02-07,2023-03-09,,False,XXXX,,,,"470,000",,USD,,,,5,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,3.751554849,ACCY,,0,,,,,False,USD,1.0,,3.0,,,,,A004,,MNTH,,1.0,,,,,MNTH,,,,1.0,,,USD,USD,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
542902733,,NEWT,TRAD,2023-02-07T21:59:00Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-07T21:59:00Z,2023-02-07,9999-12-31,,False,BILT,,,,"2,400","2,400",USD,USD,,,740,752,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,3.2520323598568,ACCY,,,,,,,False,USD,1.0,,,,,,,A004,,DAIL,,1.0,,,,,MNTH,,,,1.0,,,USD,USD,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
542835298,541670482.0,MODI,TRAD,2023-02-07T21:16:32Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2021-12-17T21:00:06Z,2021-12-17,2023-11-09,,False,BILT,,,,"670,000",,USD,,,,"42,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,16.0632558,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
542851267,,NEWT,TRAD,2023-02-07T21:18:25Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-07T21:18:25Z,2023-02-07,2023-03-09,,False,XXXX,,,,"500,000",,USD,,,,"140,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,3.703686689,ACCY,,0,,,,,False,USD,1.0,,3.0,,,,,A004,,MNTH,,1.0,,,,,MNTH,,,,1.0,,,USD,USD,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
542853103,541677959.0,MODI,TRAD,2023-02-07T21:24:47Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2021-12-17T21:00:06Z,2021-12-17,2023-10-30,,False,BILT,,,,"500,000",,USD,,,,"32,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,15.772286934,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
542858291,541678173.0,MODI,TRAD,2023-02-07T21:26:56Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-23T20:24:35Z,2023-01-23,2024-11-25,,False,BILT,,,,745,,USD,,,,255,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.944557,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
542859213,540500288.0,MODI,TRAD,2023-02-07T21:27:14Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2021-12-02T20:59:44Z,2021-12-02,2026-05-28,,False,BILT,,,,5,,USD,,,,5,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,17.844506,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
542967669,497119845.0,MODI,TRAD,2023-02-08T00:13:59Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-07T21:33:35Z,2022-11-09,2027-11-10,,False,XXXX,,,,5,,USD,,,,5,,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,0,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
542969724,497106146.0,MODI,TRAD,2023-02-08T00:44:18Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-02T21:39:24Z,2022-11-04,2032-11-04,,False,XXXX,,,,"310,000",,USD,,,,"110,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,2.8248786,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
544033155,,NEWT,TRAD,2023-02-08T21:49:46Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-08T21:49:46Z,2023-02-08,9999-12-31,,False,BILT,,,,"470,000","470,000",USD,USD,,,"170,000","172,877",,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,2.7452627289654,ACCY,,,,,,,False,USD,1.0,,,,,,,A004,,DAIL,,1.0,,,,,MNTH,,,,1.0,,,USD,USD,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
543986211,542853103.0,MODI,TRAD,2023-02-08T21:23:09Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2021-12-17T21:00:06Z,2021-12-17,2023-10-30,,False,BILT,,,,"500,000",,USD,,,,"32,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,15.77133153,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
545121319,542858291.0,MODI,TRAD,2023-02-09T21:27:02Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-23T20:24:35Z,2023-01-23,2024-11-25,,False,BILT,,,,"4,100",,USD,,,,"1,400",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.9056314,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
545123042,542835298.0,MODI,TRAD,2023-02-09T21:27:56Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2021-12-17T21:00:06Z,2021-12-17,2023-11-09,,False,BILT,,,,5,,USD,,,,5,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,15.98,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
546319969,545123042.0,MODI,TRAD,2023-02-10T21:25:47Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2021-12-17T21:00:06Z,2021-12-17,2023-11-09,,False,BILT,,,,"78,000",,USD,,,,"4,900",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,16.0785966,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
546354216,540523074.0,MODI,TRAD,2023-02-10T21:37:28Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2021-12-03T20:59:31Z,2021-12-03,2024-01-03,,False,BILT,,,,5,,USD,,,,5,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,17.8425,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
546384050,,NEWT,TRAD,2023-02-10T22:07:03Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-10T22:07:03Z,2023-02-10,9999-12-31,,False,BILT,,,,"4,400","4,400",USD,USD,,,"1,700","1,725",,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,2.5229445,ACCY,,,,,,,False,USD,1.0,,,,,,,A004,,DAIL,,1.0,,,,,MNTH,,,,1.0,,,USD,USD,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
546384719,,NEWT,TRAD,2023-02-10T22:08:18Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-10T22:08:18Z,2023-02-10,9999-12-31,,False,BILT,,,,"4,100","4,100",USD,USD,,,"1,700","1,748",,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,2.3509094,ACCY,,,,,,,False,USD,1.0,,,,,,,A004,,DAIL,,1.0,,,,,MNTH,,,,1.0,,,USD,USD,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
546387874,,NEWT,TRAD,2023-02-10T22:09:59Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-10T22:09:59Z,2023-02-10,9999-12-31,,False,BILT,,,,"36,000","36,000",USD,USD,,,"15,000","15,230",,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,2.393128125747,ACCY,,,,,,,False,USD,1.0,,,,,,,A004,,DAIL,,1.0,,,,,MNTH,,,,1.0,,,USD,USD,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
547469491,543986211.0,MODI,TRAD,2023-02-13T21:16:27Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2021-12-17T21:00:06Z,2021-12-17,2023-10-30,,False,BILT,,,,"500,000",,USD,,,,"32,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,15.76575834,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
547331505,547301693.0,MODI,TRAD,2023-02-13T17:38:13Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-13T16:35:36Z,2023-02-13,2024-11-27,,False,BILT,,,,215,,EUR,,,,100,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.1717132045306,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
547335017,547331505.0,MODI,TRAD,2023-02-13T17:39:06Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-13T16:35:36Z,2023-02-13,2024-11-27,,False,BILT,,,,5,,EUR,,,,5,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.16344883,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
547301693,,NEWT,TRAD,2023-02-13T17:28:41Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-13T16:35:36Z,2023-02-13,2024-11-27,,False,BILT,,,,645,,EUR,,,,300,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.1571964628813,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
548699297,,NEWT,TRAD,2023-02-14T22:02:40Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-14T22:02:40Z,2023-02-14,9999-12-31,,False,BILT,,,,"6,400","6,400",USD,USD,,,"3,300","3,351",,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,1.9248025,ACCY,,,,,,,False,USD,1.0,,,,,,,A004,,DAIL,,1.0,,,,,MNTH,,,,1.0,,,USD,USD,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
549917056,546319969.0,MODI,TRAD,2023-02-15T23:13:09Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2021-12-17T21:00:06Z,2021-12-17,2023-11-09,,False,BILT,,,,5,,USD,,,,5,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,15.98,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
549883701,,NEWT,TRAD,2023-02-15T22:03:37Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-15T22:03:37Z,2023-02-15,9999-12-31,,False,BILT,,,,"6,400","6,400",USD,USD,,,"3,300","3,325",,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,1.924819248,ACCY,,,,,,,False,USD,1.0,,,,,,,A004,,DAIL,,1.0,,,,,MNTH,,,,1.0,,,USD,USD,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
549844431,547469491.0,MODI,TRAD,2023-02-15T21:25:14Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2021-12-17T21:00:06Z,2021-12-17,2023-10-30,,False,BILT,,,,"500,000",,USD,,,,"32,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,15.768306084,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
551094474,549844431.0,MODI,TRAD,2023-02-16T21:21:53Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2021-12-17T21:00:06Z,2021-12-17,2023-10-30,,False,BILT,,,,"510,000",,USD,,,,"32,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,16.026583632,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
552253373,551094474.0,MODI,TRAD,2023-02-17T21:17:29Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2021-12-17T21:00:06Z,2021-12-17,2023-10-30,,False,BILT,,,,"510,000",,USD,,,,"32,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,16.017984996,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
552101040,547335017.0,MODI,TRAD,2023-02-17T17:20:36Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-13T16:35:36Z,2023-02-13,2024-11-27,,False,BILT,,,,810,,EUR,,,,375,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.1657853547364,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
552124762,552101040.0,MODI,TRAD,2023-02-17T17:29:20Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-13T16:35:36Z,2023-02-13,2024-11-27,,False,BILT,,,,160,,EUR,,,,75,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.1621723951903,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
552139762,552124762.0,MODI,TRAD,2023-02-17T17:41:52Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-13T16:35:36Z,2023-02-13,2024-11-27,,False,BILT,,,,5,,EUR,,,,5,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.16344883,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
553244910,541509422.0,MODI,TRAD,2023-02-20T17:21:40Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-18T16:35:47Z,2023-01-18,2024-11-27,,False,BILT,,,,285,,EUR,,,,75,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,3.85134088,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
554467410,552253373.0,MODI,TRAD,2023-02-21T21:25:29Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2021-12-17T21:00:06Z,2021-12-17,2023-10-30,,False,BILT,,,,"530,000",,USD,,,,"33,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,15.931680168,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
555704380,,NEWT,TRAD,2023-02-22T22:05:17Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-22T22:05:17Z,2023-02-22,9999-12-31,,False,BILT,,,,30,30,MXN,MXN,,,5,1,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,29.9999883,ACCY,,,,,,,False,MXN,1.0,,,,,,,A004,,DAIL,,1.0,,,,,MNTH,,,,1.0,,,MXN,MXN,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
